"attrition","training_spend","education_level","job_title","gender_male","performance_rating","boss_rating_avg","salary","overtime_per_week","traveldays_per_year","lastpromotion_months","salary_difference"
FALSE,2274,"BSc","Associate",FALSE,3,2.6,5189,3,19,21,105.655172413805
FALSE,2052,"BSc","Junior designer",TRUE,3,3.1,4113,5,7,20,182.030888030863
FALSE,2108,"BSc","Business analyst",FALSE,3,3.3,3993,5,3,16,50.232323232302
FALSE,1690,"MSc or MBA","Consultant",TRUE,2,4.5,7212,8,24,12,-112.957142857163
FALSE,2374,"BSc","Junior designer",TRUE,3,4.6,4036,3,30,12,105.030888030862
FALSE,1786,"BSc","Junior designer",FALSE,2,4.1,3852,2,28,10,-78.969111969137
FALSE,2077,"MSc or MBA","Business analyst",FALSE,3,3.5,4035,5,23,16,92.232323232302
FALSE,2218,"DSc or PhD","Associate",FALSE,2,3.8,4854,7,20,21,-229.344827586195
FALSE,1654,"BSc","Junior developer",TRUE,4,1.6,4105,2,19,8,-135.976377952762
FALSE,2423,"MSc or MBA","Designer",TRUE,4,2.7,4789,2,21,17,-58.6515151514959
FALSE,2280,"MSc or MBA","Developer",TRUE,4,3.1,5949,7,24,48,-98.7714285714428
FALSE,1917,"BSc","Junior developer",FALSE,3,2.4,4108,4,13,28,186.142361111101
FALSE,1725,"BSc","Junior developer",TRUE,2,3,3916,4,21,23,-5.85763888889824
FALSE,1990,"BSc","Junior developer",TRUE,4,3.2,4251,1,29,14,10.023622047238
FALSE,2207,"BSc","Junior developer",FALSE,2,2.2,3924,6,11,12,2.14236111110176
FALSE,1530,"MSc or MBA","Junior developer",FALSE,2,4.2,3838,5,26,9,-83.8576388888982
FALSE,2344,"BSc","Junior designer",TRUE,4,3,4177,12,24,13,-52.2142857143081
FALSE,2350,"MSc or MBA","Designer",TRUE,4,4.1,4750,6,32,24,-97.6515151514959
TRUE,1714,"DSc or PhD","Consultant",TRUE,2,2.9,7213,14,20,38,-111.957142857163
FALSE,2118,"MSc or MBA","Associate",TRUE,3,3,5117,6,32,20,33.6551724138053
FALSE,1742,"MSc or MBA","Business analyst",TRUE,3,3.2,3981,11,18,13,38.232323232302
FALSE,1969,"BSc","Designer",FALSE,5,2.5,4948,4,27,7,100.348484848504
FALSE,2232,"BSc","Business analyst",TRUE,4,1.1,4262,3,29,24,20.1111111110931
FALSE,2217,"MSc or MBA","Senior developer",TRUE,4,2.2,7195,4,11,1,-51.2333333333336
FALSE,1788,"BSc","Developer",TRUE,3,2.1,5791,9,2,23,193.516666666657
FALSE,1903,"BSc","Junior designer",TRUE,4,2.7,4298,5,17,12,68.7857142856919
TRUE,1756,"BSc","Junior designer",TRUE,2,2,3782,6,23,24,-148.969111969137
FALSE,2085,"BSc","Consultant",TRUE,3,2.8,7557,1,18,20,232.042857142836
FALSE,1343,"MSc or MBA","Developer",FALSE,1,4.6,5251,0,2,14,-346.483333333343
FALSE,2568,"BSc","Consultant",FALSE,3,4.9,7385,7,6,23,60.0428571428356
FALSE,1886,"BSc","Associate",FALSE,3,3.1,5119,6,9,7,35.6551724138053
TRUE,1998,"BSc","Junior developer",FALSE,2,3.4,3884,6,19,11,-37.8576388888982
FALSE,2369,"BSc","Junior designer",TRUE,3,3.1,3937,2,22,5,6.03088803086212
FALSE,2139,"MSc or MBA","Designer",FALSE,5,2.1,5035,9,18,11,187.348484848504
FALSE,2051,"MSc or MBA","Designer",TRUE,4,3.4,4816,13,32,11,-31.6515151514959
TRUE,1550,"MSc or MBA","Senior designer",FALSE,3,4,6937,4,36,31,187.909090909119
FALSE,1912,"BSc","Junior developer",TRUE,4,3.1,4143,1,24,26,-97.976377952762
TRUE,1649,"BSc","Developer",FALSE,3,2.2,5684,5,46,35,86.5166666666573
FALSE,1950,"BSc","Junior developer",TRUE,3,4,3985,8,17,25,63.1423611111009
FALSE,1968,"BSc","Junior designer",FALSE,3,3.4,4053,5,7,25,122.030888030862
FALSE,1861,"MSc or MBA","Senior designer",TRUE,4,2.8,7158,7,17,18,-90.3636363636042
FALSE,2372,"MSc or MBA","Developer",TRUE,4,3.7,5995,3,44,5,-52.7714285714428
FALSE,2340,"MSc or MBA","Junior designer",FALSE,3,2.6,4039,9,4,20,108.030888030862
FALSE,2291,"BSc","Developer",TRUE,4,3.8,5987,6,19,15,-60.7714285714428
TRUE,2415,"BSc","Junior developer",TRUE,3,1.7,3948,1,9,31,26.1423611111009
FALSE,2051,"BSc","Business analyst",FALSE,3,3.9,4005,3,16,29,62.232323232302
FALSE,1855,"BSc","Associate",TRUE,3,2.9,5214,7,12,21,130.655172413805
FALSE,2139,"DSc or PhD","Consultant",TRUE,3,4.4,7522,4,28,27,197.042857142836
FALSE,2603,"BSc","Junior developer",FALSE,3,3.6,4117,10,4,26,195.142361111101
TRUE,2068,"BSc","Junior designer",FALSE,4,2.8,4127,10,17,28,-102.214285714308
FALSE,2164,"BSc","Business analyst",TRUE,3,2.9,4000,7,19,10,57.232323232302
FALSE,1986,"BSc","Associate",TRUE,2,1.3,4944,2,13,5,-139.344827586195
FALSE,1611,"BSc","Junior designer",TRUE,3,1.6,3978,2,3,20,47.0308880308621
FALSE,2185,"MSc or MBA","Junior developer",TRUE,3,3.1,4018,9,16,19,96.1423611111009
FALSE,1805,"BSc","Designer",FALSE,3,1.7,4520,4,19,28,9.63924050634978
TRUE,2126,"BSc","Senior developer",TRUE,2,2.3,6562,2,15,28,-161.62962962963
FALSE,2227,"MSc or MBA","Developer",FALSE,3,3.7,5823,2,15,30,225.516666666657
FALSE,2321,"MSc or MBA","Junior designer",FALSE,5,3.8,4439,3,5,19,209.785714285692
FALSE,1611,"BSc","Designer",FALSE,1,2.6,4178,3,33,28,-332.36075949365
FALSE,2270,"BSc","Junior developer",FALSE,2,2.9,3758,6,21,8,-163.857638888898
FALSE,1811,"BSc","Developer",FALSE,2,3.9,5412,12,24,22,-185.483333333343
FALSE,1678,"BSc","Business analyst",TRUE,2,2.2,3901,8,36,17,-41.7676767676971
FALSE,2287,"MSc or MBA","Principal consultant",TRUE,3,4.2,9829,2,3,13,313.249999999967
FALSE,1939,"MSc or MBA","Designer",TRUE,3,3.1,4602,2,27,3,91.6392405063498
FALSE,2190,"BSc","Junior designer",FALSE,4,1.6,4294,4,36,23,64.7857142856919
TRUE,1785,"MSc or MBA","Junior designer",TRUE,2,2.7,3849,2,21,26,-81.969111969137
TRUE,1962,"BSc","Junior developer",TRUE,2,1.5,3909,10,31,21,-12.8576388888982
FALSE,1977,"MSc or MBA","Associate",FALSE,3,2.3,5143,1,27,28,59.6551724138053
TRUE,1930,"BSc","Developer",TRUE,4,1.7,5977,9,20,45,-70.7714285714428
FALSE,2384,"MSc or MBA","Consultant",FALSE,4,2.1,7820,4,6,20,-44.2631578947594
FALSE,1992,"DSc or PhD","Developer",TRUE,4,4.7,6004,11,19,16,-43.7714285714428
FALSE,2409,"MSc or MBA","Designer",TRUE,4,3.1,4873,3,24,7,25.3484848485041
FALSE,1918,"BSc","Associate",TRUE,2,1.2,4919,5,19,20,-164.344827586195
FALSE,2128,"BSc","Consultant",TRUE,3,2.1,7451,3,17,6,126.042857142836
FALSE,1778,"MSc or MBA","Associate",FALSE,3,4.5,5228,9,28,19,144.655172413805
FALSE,1750,"BSc","Junior developer",FALSE,3,4.7,4058,3,22,27,136.142361111101
FALSE,2355,"MSc or MBA","Associate",FALSE,3,2,5150,5,12,19,66.6551724138053
TRUE,1740,"BSc","Junior developer",TRUE,1,4.2,3660,0,16,27,-261.857638888899
TRUE,2258,"BSc","Junior designer",FALSE,2,1.8,3783,8,34,5,-147.969111969137
FALSE,1976,"BSc","Business analyst",TRUE,3,1.2,4036,4,14,22,93.232323232302
FALSE,2306,"MSc or MBA","Designer",TRUE,3,2.3,4531,4,24,19,20.6392405063498
FALSE,2053,"BSc","Principal consultant",FALSE,3,2.5,9776,6,20,24,260.249999999967
TRUE,1787,"BSc","Designer",FALSE,3,4.9,4637,10,44,18,126.63924050635
FALSE,1416,"MSc or MBA","Designer",TRUE,3,2.9,4581,5,28,24,70.6392405063498
TRUE,2005,"MSc or MBA","Junior designer",TRUE,4,4.5,4198,9,5,37,-31.2142857143081
FALSE,1952,"MSc or MBA","Associate",FALSE,4,2.7,5336,6,17,25,-102.769230769214
FALSE,2323,"MSc or MBA","Junior developer",TRUE,3,3.4,4029,5,15,20,107.142361111101
FALSE,2047,"MSc or MBA","Developer",FALSE,4,1.8,5920,7,30,29,-127.771428571443
FALSE,2025,"BSc","Developer",FALSE,4,3.8,6073,5,19,1,25.2285714285572
FALSE,2175,"MSc or MBA","Developer",TRUE,3,2.5,5779,4,35,23,181.516666666657
FALSE,1793,"MSc or MBA","Associate",TRUE,2,3.2,5022,1,32,19,-61.3448275861947
FALSE,1951,"BSc","Associate",TRUE,2,2.9,4985,7,22,18,-98.3448275861947
TRUE,2294,"BSc","Principal consultant",TRUE,3,4.3,9739,10,27,23,223.249999999967
TRUE,2171,"BSc","Junior developer",TRUE,3,4,4016,3,28,21,94.1423611111009
FALSE,1681,"BSc","Junior designer",TRUE,4,2.2,4123,5,26,22,-106.214285714308
FALSE,2159,"BSc","Senior developer",TRUE,3,3.1,6884,7,27,13,160.370370370368
FALSE,1850,"BSc","Principal consultant",TRUE,3,3.8,9788,9,18,6,272.249999999967
TRUE,1437,"MSc or MBA","Junior designer",FALSE,2,1.5,3816,11,23,18,-114.969111969137
FALSE,1555,"BSc","Consultant",TRUE,3,2.1,7515,4,23,11,190.042857142836
FALSE,1796,"BSc","Developer",FALSE,2,1.8,5523,1,17,20,-74.4833333333427
FALSE,2311,"BSc","Principal consultant",TRUE,5,3.6,10604,6,9,21,321.571428571398
TRUE,1958,"MSc or MBA","Designer",TRUE,2,2.9,4403,7,11,18,-107.36075949365
FALSE,2107,"MSc or MBA","Junior developer",FALSE,1,3,3648,4,13,16,-273.857638888899
FALSE,2203,"MSc or MBA","Designer",FALSE,4,2.1,4880,3,28,24,32.3484848485041
FALSE,1837,"BSc","Developer",FALSE,2,3.6,5599,2,23,18,1.51666666665733
FALSE,1924,"BSc","Business analyst",TRUE,3,3.2,3930,2,38,26,-12.767676767698
TRUE,2032,"BSc","Junior developer",TRUE,3,2.3,4005,4,17,42,83.1423611111009
FALSE,2118,"BSc","Developer",TRUE,4,1.8,6096,4,24,18,48.2285714285572
TRUE,1915,"BSc","Designer",TRUE,3,2,4599,4,40,24,88.6392405063498
FALSE,1940,"MSc or MBA","Associate",FALSE,2,3.4,4916,3,2,42,-167.344827586195
FALSE,2345,"MSc or MBA","Associate",TRUE,4,3.8,5382,7,32,20,-56.7692307692141
FALSE,1915,"BSc","Senior developer",TRUE,4,1.9,7208,1,20,21,-38.2333333333336
FALSE,2005,"MSc or MBA","Junior designer",FALSE,4,3.7,4213,2,17,17,-16.2142857143081
TRUE,2094,"MSc or MBA","Junior developer",TRUE,4,2.2,4286,3,28,30,45.023622047238
FALSE,1892,"MSc or MBA","Business analyst",TRUE,5,2.7,4324,4,41,0,82.1111111110931
FALSE,2490,"BSc","Junior developer",TRUE,4,2.5,4164,1,20,14,-76.976377952762
FALSE,1643,"BSc","Junior designer",TRUE,2,3.5,3849,11,10,13,-81.969111969137
FALSE,1912,"MSc or MBA","Designer",TRUE,4,3.3,4816,0,30,12,-31.6515151514959
TRUE,1500,"BSc","Junior designer",TRUE,3,3.4,3948,3,18,10,17.0308880308621
FALSE,2239,"MSc or MBA","Business analyst",TRUE,4,3.9,4121,2,19,20,-120.888888888907
FALSE,2219,"MSc or MBA","Junior developer",FALSE,5,2.1,4369,4,17,20,128.023622047238
FALSE,1808,"BSc","Designer",TRUE,2,2.3,4453,7,27,17,-57.3607594936502
FALSE,2048,"MSc or MBA","Designer",TRUE,4,2.3,4757,8,19,31,-90.6515151514959
FALSE,2286,"BSc","Consultant",FALSE,4,2.5,7794,10,11,23,-70.2631578947594
TRUE,1809,"BSc","Junior developer",TRUE,2,3.1,3884,8,33,26,-37.8576388888982
FALSE,2393,"MSc or MBA","Junior designer",TRUE,3,2.4,4089,9,19,13,158.030888030862
FALSE,1718,"BSc","Junior designer",FALSE,1,4.3,3699,0,22,20,-231.969111969137
FALSE,2237,"MSc or MBA","Junior developer",TRUE,4,2.7,4298,7,23,8,57.023622047238
FALSE,2112,"MSc or MBA","Junior designer",TRUE,4,1.6,4175,5,28,19,-54.2142857143081
FALSE,1724,"BSc","Principal consultant",TRUE,2,1.8,9255,7,36,14,-260.750000000033
FALSE,2196,"BSc","Junior developer",FALSE,3,3.5,4026,5,17,23,104.142361111101
FALSE,2062,"BSc","Junior developer",FALSE,3,3.2,4114,2,31,32,192.142361111101
TRUE,1850,"BSc","Consultant",TRUE,2,2.6,7134,3,23,19,-190.957142857163
FALSE,1571,"MSc or MBA","Junior developer",TRUE,3,2.9,4099,2,20,22,177.142361111101
FALSE,2262,"BSc","Junior developer",TRUE,5,3.9,4369,16,17,22,128.023622047238
FALSE,1848,"BSc","Junior developer",FALSE,2,4.9,3945,1,51,21,23.1423611111018
FALSE,2030,"MSc or MBA","Associate",FALSE,3,3.9,5130,2,6,32,46.6551724138053
FALSE,2430,"MSc or MBA","Business analyst",FALSE,5,2.1,4389,1,9,21,147.111111111093
FALSE,1937,"BSc","Junior designer",FALSE,3,2.8,4018,6,24,1,87.0308880308621
FALSE,2387,"BSc","Designer",FALSE,3,1.3,4537,4,16,32,26.6392405063498
TRUE,1726,"BSc","Junior developer",TRUE,3,1.9,4117,3,22,15,195.142361111101
FALSE,2062,"BSc","Developer",TRUE,3,2.9,5705,3,24,22,107.516666666657
FALSE,1816,"BSc","Principal consultant",TRUE,2,4.5,9424,11,19,23,-91.7500000000327
FALSE,1680,"BSc","Developer",FALSE,2,2.6,5408,4,1,20,-189.483333333343
FALSE,2019,"MSc or MBA","Junior developer",FALSE,3,3.8,4096,6,18,14,174.142361111101
TRUE,2134,"MSc or MBA","Lead developer",TRUE,4,1.9,9518,2,19,21,-122.800000000088
TRUE,1885,"MSc or MBA","Developer",TRUE,3,1.8,5797,9,4,25,199.516666666657
FALSE,2059,"MSc or MBA","Senior designer",TRUE,3,4.5,6927,2,22,9,177.909090909119
FALSE,1865,"MSc or MBA","Senior designer",TRUE,3,2.9,6851,1,18,2,101.909090909119
FALSE,2305,"BSc","Business analyst",TRUE,3,3.1,4070,7,29,29,127.232323232302
TRUE,2044,"BSc","Senior designer",FALSE,3,2.5,6882,7,19,19,132.909090909119
FALSE,1846,"MSc or MBA","Junior developer",TRUE,2,1.7,3865,4,10,22,-56.8576388888982
TRUE,1548,"MSc or MBA","Designer",FALSE,2,3.8,4366,7,31,6,-144.36075949365
TRUE,1839,"BSc","Business analyst",TRUE,1,1.5,3774,6,25,25,-168.767676767698
FALSE,2512,"BSc","Junior designer",TRUE,4,2.6,4108,9,10,37,-121.214285714308
TRUE,1860,"BSc","Developer",FALSE,2,1.6,5594,7,26,13,-3.48333333334267
FALSE,1791,"BSc","Business analyst",TRUE,4,3.8,4140,7,25,23,-101.888888888907
FALSE,2163,"BSc","Business analyst",FALSE,2,1.1,3772,0,20,11,-170.767676767697
FALSE,2110,"BSc","Junior developer",TRUE,4,1.9,4209,6,28,19,-31.976377952762
FALSE,2188,"BSc","Junior developer",TRUE,4,3.1,4250,1,44,9,9.02362204723795
FALSE,2281,"MSc or MBA","Associate",FALSE,1,1,4730,5,43,31,-353.344827586195
FALSE,1988,"MSc or MBA","Senior designer",FALSE,3,4.3,6888,15,15,18,138.909090909119
FALSE,1824,"BSc","Junior developer",TRUE,2,3.8,3756,6,21,11,-165.857638888898
FALSE,2170,"BSc","Developer",FALSE,4,3.3,6020,9,12,10,-27.7714285714428
FALSE,2033,"BSc","Senior developer",FALSE,4,2.6,7182,0,22,11,-64.2333333333336
FALSE,2277,"BSc","Consultant",TRUE,3,3,7386,2,18,25,61.0428571428356
FALSE,2515,"MSc or MBA","Associate",TRUE,4,2.5,5308,5,24,30,-130.769230769214
FALSE,2035,"DSc or PhD","Senior developer",TRUE,5,2.8,7513,10,17,2,266.766666666666
FALSE,1866,"MSc or MBA","Business analyst",FALSE,2,4.2,3787,3,16,21,-155.767676767697
FALSE,1794,"MSc or MBA","Designer",FALSE,2,2.5,4392,4,16,7,-118.36075949365
TRUE,1934,"MSc or MBA","Developer",FALSE,2,2.3,5538,0,26,25,-59.4833333333427
FALSE,1983,"BSc","Junior designer",TRUE,2,3.7,3920,4,10,18,-10.969111969137
FALSE,2498,"BSc","Designer",TRUE,3,1.6,4532,6,11,6,21.6392405063498
FALSE,1898,"BSc","Designer",FALSE,3,3.6,4514,4,28,38,3.63924050634978
FALSE,2147,"MSc or MBA","Junior developer",TRUE,4,3.1,4293,4,31,31,52.023622047238
FALSE,2205,"BSc","Junior designer",FALSE,5,3.2,4364,1,21,15,134.785714285692
FALSE,2032,"BSc","Developer",TRUE,3,3.3,5655,3,27,16,57.5166666666573
FALSE,2299,"MSc or MBA","Developer",TRUE,3,2.3,5650,2,28,23,52.5166666666573
TRUE,2272,"BSc","Junior designer",FALSE,3,1.6,4033,9,25,26,102.030888030862
FALSE,1922,"MSc or MBA","Developer",TRUE,2,3,5428,10,1,10,-169.483333333343
FALSE,2011,"BSc","Developer",FALSE,4,2.8,5982,3,24,13,-65.7714285714428
FALSE,2163,"BSc","Junior developer",TRUE,4,4.8,4154,1,14,17,-86.976377952762
TRUE,1587,"MSc or MBA","Senior designer",TRUE,2,1.8,6585,9,11,4,-164.090909090879
FALSE,1922,"MSc or MBA","Developer",TRUE,2,2.4,5488,3,28,11,-109.483333333343
FALSE,2144,"MSc or MBA","Associate",FALSE,4,1.5,5434,5,25,9,-4.76923076921412
FALSE,1985,"BSc","Designer",TRUE,3,2.5,4673,5,37,23,162.63924050635
FALSE,1995,"BSc","Associate",FALSE,1,3.2,4721,1,25,25,-362.344827586195
TRUE,1751,"BSc","Junior developer",FALSE,2,2.6,3862,5,27,14,-59.8576388888982
FALSE,1950,"MSc or MBA","Developer",FALSE,1,2.9,5166,2,20,16,-431.483333333343
TRUE,1913,"BSc","Junior developer",TRUE,2,3,3809,5,11,40,-112.857638888898
FALSE,2209,"MSc or MBA","Junior developer",FALSE,3,5,4019,3,19,16,97.1423611111009
FALSE,2382,"BSc","Developer",TRUE,3,2.3,5691,4,14,14,93.5166666666573
FALSE,1997,"MSc or MBA","Junior developer",TRUE,5,4,4351,5,11,16,110.023622047238
FALSE,2100,"BSc","Developer",FALSE,3,3.5,5824,1,9,13,226.516666666657
FALSE,1982,"BSc","Junior developer",TRUE,2,3.3,3943,12,19,20,21.1423611111018
FALSE,2150,"BSc","Developer",TRUE,3,3.3,5655,9,5,28,57.5166666666573
FALSE,2055,"BSc","Junior developer",TRUE,2,4.7,3926,0,30,20,4.14236111110176
FALSE,2059,"BSc","Senior developer",TRUE,2,4.7,6606,8,19,12,-117.62962962963
FALSE,2278,"BSc","Junior developer",TRUE,3,3.9,3957,3,22,21,35.1423611111009
FALSE,2362,"BSc","Designer",TRUE,3,3.4,4524,0,9,9,13.6392405063498
FALSE,2087,"DSc or PhD","Developer",TRUE,3,3.4,5738,7,40,25,140.516666666657
FALSE,2045,"MSc or MBA","Junior developer",TRUE,3,3,4054,4,25,26,132.142361111101
TRUE,1959,"MSc or MBA","Associate",FALSE,4,4.5,5442,2,33,9,3.23076923078588
FALSE,2093,"BSc","Junior designer",FALSE,3,3,4057,3,18,28,126.030888030862
FALSE,1850,"BSc","Consultant",TRUE,2,1.9,7078,3,11,35,-246.957142857163
FALSE,2146,"BSc","Developer",TRUE,5,3,6282,9,16,21,234.228571428557
FALSE,1926,"MSc or MBA","Senior designer",TRUE,3,3.7,6929,5,4,30,179.909090909119
FALSE,1800,"BSc","Developer",FALSE,2,4,5568,3,13,3,-29.4833333333427
FALSE,1841,"BSc","Senior designer",TRUE,3,2.8,6832,1,24,28,82.9090909091192
TRUE,1591,"MSc or MBA","Junior designer",FALSE,2,4.3,3815,7,26,12,-115.969111969137
TRUE,2218,"MSc or MBA","Developer",TRUE,2,3.8,5549,2,19,23,-48.4833333333427
FALSE,1458,"MSc or MBA","Consultant",TRUE,3,2.8,7550,12,15,20,225.042857142836
FALSE,1803,"MSc or MBA","Junior developer",TRUE,4,3.3,4131,7,17,16,-109.976377952762
FALSE,1688,"BSc","Junior developer",TRUE,3,3.1,3979,6,17,19,57.1423611111009
FALSE,1731,"BSc","Junior developer",FALSE,3,4.8,4059,4,31,12,137.142361111101
FALSE,2063,"MSc or MBA","Business analyst",TRUE,2,1.7,3798,4,17,19,-144.767676767697
FALSE,1970,"BSc","Business analyst",TRUE,3,2.2,4042,8,28,10,99.232323232302
FALSE,1925,"MSc or MBA","Junior designer",TRUE,3,3.4,4066,10,41,22,135.030888030862
FALSE,1420,"BSc","Lead designer",TRUE,3,3.1,8704,1,10,26,375.923076923129
TRUE,1669,"MSc or MBA","Associate",FALSE,3,2.3,5182,2,17,26,98.6551724138053
FALSE,1967,"BSc","Developer",FALSE,3,4,5771,11,28,9,173.516666666657
FALSE,2262,"MSc or MBA","Senior developer",TRUE,1,2,6218,5,4,10,-505.629629629631
FALSE,1739,"BSc","Associate",TRUE,3,3,5204,11,12,16,120.655172413805
FALSE,1883,"MSc or MBA","Developer",TRUE,4,2.6,5919,2,17,22,-128.771428571443
FALSE,1830,"MSc or MBA","Associate",FALSE,3,2,5211,3,16,22,127.655172413805
FALSE,1759,"BSc","Developer",TRUE,3,2.8,5771,5,47,1,173.516666666657
FALSE,1987,"BSc","Senior designer",TRUE,1,3.9,6301,3,21,20,-448.09090909088
FALSE,2185,"MSc or MBA","Designer",FALSE,3,1.8,4665,2,12,15,154.63924050635
TRUE,2057,"MSc or MBA","Junior designer",FALSE,3,2.1,3997,7,19,6,66.0308880308621
FALSE,1950,"BSc","Developer",TRUE,4,3.3,5951,2,13,21,-96.7714285714428
FALSE,2097,"BSc","Developer",TRUE,2,1.6,5450,8,30,10,-147.483333333343
FALSE,2198,"BSc","Developer",FALSE,4,2.2,6037,0,22,25,-10.7714285714428
FALSE,1965,"MSc or MBA","Business analyst",FALSE,1,3.8,3714,3,8,6,-228.767676767698
TRUE,2114,"MSc or MBA","Developer",FALSE,3,2.2,5843,4,22,16,245.516666666657
FALSE,1714,"BSc","Developer",FALSE,4,3.8,6023,5,18,20,-24.7714285714428
FALSE,1895,"MSc or MBA","Junior developer",FALSE,2,3.8,3820,1,26,29,-101.857638888898
FALSE,2049,"BSc","Junior developer",FALSE,2,3.6,3799,6,25,45,-122.857638888898
TRUE,2089,"BSc","Developer",FALSE,2,3,5485,0,27,37,-112.483333333343
TRUE,1969,"MSc or MBA","Developer",FALSE,3,2.6,5815,6,16,22,217.516666666657
TRUE,1808,"BSc","Designer",TRUE,2,2.5,4341,3,25,16,-169.36075949365
FALSE,1768,"BSc","Junior developer",TRUE,4,3,4176,3,21,38,-64.976377952762
FALSE,2070,"BSc","Developer",TRUE,3,4.3,5785,9,19,24,187.516666666657
FALSE,1803,"BSc","Business analyst",FALSE,2,4.3,3826,9,19,25,-116.767676767697
TRUE,1904,"BSc","Designer",TRUE,2,1,4386,9,22,20,-124.36075949365
TRUE,2083,"BSc","Junior developer",TRUE,4,3.1,4281,3,9,16,40.023622047238
FALSE,1861,"BSc","Junior developer",TRUE,3,4.9,4079,2,10,9,157.142361111101
FALSE,1988,"BSc","Developer",FALSE,2,1.5,5432,5,15,21,-165.483333333343
FALSE,1806,"BSc","Junior designer",TRUE,2,4.4,3937,2,12,12,6.03088803086303
TRUE,2208,"BSc","Junior developer",FALSE,3,2,3974,6,21,3,52.1423611111009
FALSE,2212,"BSc","Business analyst",TRUE,2,3.1,3937,7,18,4,-5.76767676769714
FALSE,2256,"BSc","Designer",FALSE,4,4.1,4797,3,16,14,-50.6515151514959
FALSE,2317,"BSc","Junior designer",FALSE,3,2.2,4069,4,14,32,138.030888030862
FALSE,1884,"BSc","Junior designer",FALSE,3,1.7,3965,3,27,21,34.0308880308621
FALSE,2065,"BSc","Senior designer",TRUE,3,3.8,6887,7,25,10,137.909090909119
FALSE,2158,"BSc","Designer",TRUE,4,3.1,4760,11,14,10,-87.6515151514959
FALSE,1915,"BSc","Developer",TRUE,2,3.4,5431,6,3,12,-166.483333333343
TRUE,1894,"BSc","Developer",FALSE,2,2.2,5489,7,12,18,-108.483333333343
FALSE,1845,"BSc","Senior designer",TRUE,3,2.3,6837,1,8,20,87.9090909091192
FALSE,1373,"BSc","Business analyst",TRUE,4,2.6,4215,4,27,14,-26.8888888889069
TRUE,1958,"MSc or MBA","Junior developer",TRUE,1,2.6,3728,0,29,32,-193.857638888899
FALSE,2010,"MSc or MBA","Developer",TRUE,2,2.5,5440,11,20,22,-157.483333333343
FALSE,1735,"DSc or PhD","Consultant",TRUE,2,3.4,7200,6,2,10,-124.957142857163
FALSE,1508,"BSc","Business analyst",TRUE,2,2.3,3822,6,10,16,-120.767676767697
FALSE,2239,"BSc","Associate",TRUE,4,1.5,5474,6,20,30,35.2307692307859
FALSE,1584,"BSc","Junior developer",TRUE,3,4.2,4045,0,15,10,123.142361111101
FALSE,1809,"BSc","Business analyst",FALSE,3,2.6,3945,11,36,15,2.23232323230195
FALSE,2041,"MSc or MBA","Designer",FALSE,4,3.4,4827,9,36,21,-20.6515151514959
FALSE,1860,"MSc or MBA","Associate",FALSE,3,2.6,5268,0,6,26,184.655172413805
TRUE,2083,"BSc","Developer",TRUE,4,4.2,6041,12,7,36,-6.77142857144281
FALSE,1735,"BSc","Business analyst",TRUE,3,2.3,3926,1,19,6,-16.767676767698
FALSE,1979,"MSc or MBA","Developer",TRUE,1,1.1,5181,2,23,3,-416.483333333343
